drug_a,drug_b,cell_line,synergy
2578,444795,HCC2998,0
119182,454216,Hs-578-T,0
60749,657237,NCI-H322M,0
387447,60749,OVCAR-3,0
3011155,2733525,NCI-H322M,0
3011155,123596,OVCAR-3,0
68740,2733525,RPMI-8226,0
68740,60953,K-562,0
406563,2733525,SR,0
406563,457193,CAKI-1,0
406563,457193,KM12,0
406563,60749,CCRF-CEM,0
406563,249332,TK10,0
5329102,3011155,MDA-MB-231,0
9703,5453,RXF393,0
123608,5799,NCI-H522,0
2141,148124,U251,0
3657,444795,HOP-62,0
4114,36314,SF268,0
119182,123596,OVCAR-3,0
60749,163659,UACC-257,0
148124,3902,UACC-62,0
104842,3902,RXF393,0
104842,3902,SF268,0
3011155,123596,MDA-MB-231,0
5311,3011155,MDA-MB-231,0
60953,123596,CCRF-CEM,0
60953,123596,MDA-MB-231,0
9444,457193,LOXIMVI,0
3690,77082,HCC2998,0
6239,667490,M14,0
2907,126941,HOP-92,0
2141,454216,NCI-H226,0
4114,249332,SK-MEL-28,0
60699,454216,UACC-257,0
249332,3902,HCT-116,0
60198,216326,SR,0
123596,6252,HCT-15,0
123596,249332,T47D,0
123596,3902,CCRF-CEM,0
406563,60953,MOLT-4,0
9444,5394,SF539,0
9444,60953,SF539,0
36314,644241,SF268,0
451668,454216,HCT-15,0
77082,9941095,K-562,0
5284616,2187,RXF393,0
163659,3902,CCRF-CEM,0
4842,454216,OVCAR-5,0
119182,104741,U251,0
60699,20279,OVCAR-3,0
60749,123596,BT-549,0
3011155,644241,SNB75,0
5311,3902,CCRF-CEM,0
60953,3011155,OVCAR-3,0
3062316,104842,RXF393,0
644241,426756,SF295,0
406563,60749,SK-MEL-2,0
2478,60749,HL-60,0
20279,126941,HT-29,0
20279,126941,TK10,0
2123,3385,HT-29,0
6239,148124,CCRF-CEM,0
4842,9444,HL-60,0
60749,667490,SF295,0
5426,444795,RPMI-8226,0
249332,3902,U251,0
387447,667490,T47D,0
3011155,444795,DU-145,0
3011155,3902,NCI-H522,0
406563,60749,NCI-H522,0
406563,2662,HCC2998,0
5329102,60953,IGROV-1,0
460612,11683,NCI-H322M,0
20279,126941,NCI-H322M,0
72466,9941095,CCRF-CEM,0
77082,5329102,K-562,0
123608,5453,CAKI-1,0
4842,454216,HL-60,0
9887053,60749,CCRF-CEM,0
2141,249332,UACC-62,0
57469,454216,NCI-H522,0
4211,3062316,RPMI-8226,0
119182,249332,COLO-205,0
3011155,426756,NCI-H322M,0
5311,20279,NCI-H322M,0
5311,5284616,HL-60,0
5311,3011155,NCI-H322M,0
60953,5394,HL-60,0
11683,216326,KM12,0
68740,36314,SR,0
68740,60953,CAKI-1,0
9941095,60953,SK-MEL-28,0
644241,5394,CCRF-CEM,0
644241,2662,NCI-H322M,0
9444,644241,KM12,0
439693,454216,HCT-15,0
2907,126941,HL-60,0
2907,5799,DU-145,0
3657,5394,SK-MEL-5,0
2578,148124,HCC2998,0
4114,20279,EKVX,0
119182,163659,OVCAR-3,0
148124,3011155,TK10,0
104842,249332,NCI-H322M,0
387447,148124,HCT-116,0
387447,6252,RPMI-8226,0
387447,249332,RPMI-8226,0
3011155,20279,NCI-H322M,0
5311,644241,MDA-MB-231,0
5311,644241,OVCAR-5,0
60953,6252,NCI-H322M,0
11683,71384,HOP-92,0
104741,60953,SNB75,0
3062316,5394,SF539,0
6442177,9444,SK-MEL-28,0
9941095,104842,RXF393,0
406563,5394,SK-MEL-2,0
2723601,3385,HOP-62,0
3950,4212,A549,0
451668,36314,SN12C,0
123608,148124,KM12,0
5284616,2662,HL-60,0
4842,126941,M14,0
3657,148124,T47D,0
119182,2733525,786-0,0
5426,657237,RPMI-8226,0
104842,3902,SK-MEL-28,0
104842,644241,SK-MEL-28,0
3011155,5790,HCC2998,0
3011155,644241,ACHN,0
5311,457193,NCI-H322M,0
68740,426756,K-562,0
9941095,123596,NCI-H322M,0
406563,123596,SW620,0
5329102,5311,SF539,0
148121,444795,CAKI-1,0
36314,60953,SK-MEL-5,0
123608,5799,MCF7,0
426756,3902,HCT-116,0
454216,5284616,SF539,0
2907,6252,HL-60,0
9887053,454216,IGROV-1,0
9887053,148124,CCRF-CEM,0
2141,457193,NCI-H522,0
5394,657237,EKVX,0
57469,454216,HCT-15,0
4114,36314,OVCAR-4,0
148124,2187,K-562,0
104842,457193,NCI-H322M,0
5311,444795,OVCAR-3,0
5311,36314,BT-549,0
5311,2733525,HL-60,0
5311,123596,HL-60,0
11683,135413520,CAKI-1,0
104741,60953,SW620,0
123596,249332,COLO-205,0
406563,3902,MCF7,0
5329102,644241,SF268,0
5799,3011155,K-562,0
9444,5394,A498,0
20279,126941,UACC-257,0
444795,3902,CCRF-CEM,0
36314,3902,SK-MEL-28,0
163659,457193,RPMI-8226,0
2907,104842,HOP-62,0
5394,3902,CCRF-CEM,0
4114,148124,SN12C,0
4114,6252,RXF393,0
148124,3902,K-562,0
387447,249332,HCT-15,0
9941095,644241,SF268,0
406563,249332,HCC2998,0
406563,2662,SW620,0
148121,5394,NCI-H322M,0
29327,454216,HCT-15,0
460612,62770,NCI-H322M,0
72466,3011155,MCF7,0
451668,5453,SF539,0
77082,2662,SK-MEL-5,0
5746,126941,MCF7,0
5790,126941,PC-3,0
2141,20279,UACC-62,0
148124,60749,CCRF-CEM,0
5453,457193,SK-MEL-28,0
104842,644241,UACC-62,0
387447,20279,MOLT-4,0
387447,20279,NCI-H322M,0
3011155,426756,HCC2998,0
60953,2187,RXF393,0
2187,6442177,HCT-15,0
6442177,3011155,K-562,0
9941095,5311,RXF393,0
5329102,6442177,RXF393,0
72466,249332,RPMI-8226,0
135401907,2733525,CAKI-1,0
2907,3657,CAKI-1,0
5746,36314,HCC2998,0
3657,3062316,RPMI-8226,0
4114,457193,HT-29,0
4114,148124,HCC2998,0
119182,644241,HOP-92,0
148124,60953,UACC-62,0
104842,6252,RXF393,0
104842,3011155,NCI-H322M,0
249332,126941,OVCAR-3,0
3011155,6252,NCI-H322M,0
60953,644241,SNB75,0
104741,5329102,MOLT-4,0
123596,20279,CCRF-CEM,0
9941095,3902,RXF393,0
148121,20279,SF539,0
148121,444795,NCI-H322M,0
3950,4212,NCI-H522,0
3950,216326,HT-29,0
460612,3950,NCI-H322M,0
451668,126941,EKVX,0
123608,2733525,NCI-H322M,0
5284616,5394,MDA-MB-231,0
9887053,454216,HCT-116,0
2141,457193,SK-MEL-5,0
3657,3902,CCRF-CEM,0
4114,3657,DU-145,0
104842,20279,NCI-H322M,0
104842,5453,NCI-H322M,0
104842,3902,CCRF-CEM,0
3011155,5790,NCI-H322M,0
5311,123596,TK10,0
104741,3902,SN12C,0
68740,60953,MOLT-4,0
9941095,9444,SK-MEL-28,0
9941095,20279,NCI-H322M,0
644241,2187,RXF393,0
406563,644241,CAKI-1,0
9444,36314,OVCAR-3,0
9444,60953,OVCAR-3,0
444795,5453,OVCAR-3,0
77082,3902,MCF7,0
454216,2662,MCF7,0
4842,657237,HL-60,0
4842,36314,HCC2998,0
4842,3657,HL-60,0
2141,148124,RPMI-8226,0
4211,5790,T47D,0
135398738,71384,NCI-H322M,0
119182,2733525,OVCAR-3,0
60749,123596,MDA-MB-231,0
60749,644241,RXF393,0
5453,2662,NCI-H226,0
104842,5394,SF268,0
104842,123596,SK-MEL-28,0
387447,20279,K-562,0
60953,5790,NCI-H322M,0
11683,216326,HL-60,0
123596,2733525,HCT-116,0
406563,20279,NCI-H322M,0
406563,5453,NCI-H322M,0
148121,20279,HCT-116,0
148121,20279,OVCAR-5,0
5799,36314,SF539,0
9444,5394,OVCAR-3,0
5284616,426756,786-0,0
5284616,60749,CCRF-CEM,0
2907,457193,CAKI-1,0
5746,36314,OVCAR-3,0
2141,126941,M14,0
2578,454216,786-0,0
4114,657237,RXF393,0
148124,3011155,K-562,0
6252,2662,T47D,0
11683,71384,CAKI-1,0
11683,123631,CAKI-1,0
644241,2187,K-562,0
406563,5790,CCRF-CEM,0
5329102,3902,NCI-H226,0
5352062,644241,T47D,0
148121,20279,HCC2998,0
20279,126941,HOP-92,0
3690,36314,MOLT-4,0
444795,6252,SF268,0
72466,119182,RPMI-8226,0
135401907,444795,SNB75,0
5284616,2187,ACHN,0
9887053,454216,PC-3,0
3657,5329102,CCRF-CEM,0
57469,457193,U251,0
4114,457193,OVCAR-5,0
119182,644241,SN12C,0
104842,148124,NCI-H322M,0
104842,2187,SK-MEL-28,0
387447,60749,NCI-H322M,0
3011155,5394,NCI-H322M,0
3011155,644241,HOP-92,0
5311,36314,HT-29,0
5311,5394,OVCAR-5,0
5311,60953,UACC-62,0
68740,249332,SK-MEL-5,0
6442177,3902,IGROV-1,0
406563,457193,IGROV-1,0
5329102,657237,RXF393,0
2723601,135398738,NCI-H322M,0
148121,20279,SW620,0
3950,4212,TK10,0
9444,5394,T47D,0
3690,20279,M14,0
451668,36314,U251,0
451668,126941,HOP-92,0
2123,6194,NCI-H322M,0
135401907,126941,HOP-92,0
4842,444795,HL-60,0
2141,667490,NCI-H522,0
3657,123596,RPMI-8226,0
5394,3902,NCI-H226,0
57469,163659,SK-MEL-28,0
135398738,3950,NCI-H322M,0
135398738,62770,OVCAR-3,0
4114,148124,NCI-H226,0
241902,6252,HL-60,0
119182,3902,SN12C,0
45055483,5799,NCI-H322M,0
60699,148124,MCF7,0
60749,123596,SN12C,0
5426,126941,OVCAR-4,0
3011155,2187,ACHN,0
2187,6442177,MOLT-4,0
6442177,2662,HL-60,0
644241,163659,786-0,0
644241,2187,RPMI-8226,0
5352062,20279,NCI-H322M,0
5352062,644241,MOLT-4,0
3950,4212,ACHN,0
29327,20279,RPMI-8226,0
5799,60953,K-562,0
9444,444795,OVCAR-3,0
9444,60953,T47D,0
9444,123596,OVCAR-3,0
9444,123596,SF539,0
36314,20279,OVCAR-5,0
451668,5790,HCC2998,0
2123,60198,SR,0
77082,249332,SK-MEL-2,0
5284616,20279,NCI-H322M,0
9887053,5799,HCT-15,0
5394,2662,KM12,0
57469,457193,UACC-62,0
119182,163659,NCI-H522,0
119182,123596,SF295,0
148124,2187,SF268,0
5426,126941,OVCAR-8,0
3011155,3902,SN12C,0
60953,644241,SN12C,0
2187,123596,HCT-15,0
123596,657237,EKVX,0
406563,119182,K-562,0
406563,123596,SK-MEL-2,0
2478,5799,CAKI-1,0
5329102,444795,SK-MEL-28,0
5329102,2733525,MDA-MB-231,0
3950,4212,OVCAR-8,0
3950,4212,PC-3,0
460612,6194,NCI-H322M,0
9444,20279,LOXIMVI,0
9444,36314,SN12C,0
9444,5394,LOXIMVI,0
9444,104741,K-562,0
77082,2662,HOP-62,0
77082,9941095,MOLT-4,0
3657,3902,MCF7,0
6194,45055483,NCI-H522,0
6252,126941,NCI-H322M,0
6252,126941,SW620,0
104842,5394,SK-MEL-28,0
387447,126941,IGROV-1,0
135413520,216326,HT-29,0
68740,9941095,K-562,0
123596,126941,MDA-MB-468,0
148121,444795,UACC-62,0
9703,9444,A498,0
3950,4212,HCT-116,0
5799,36314,U251,0
657237,126941,TK10,0
2123,36462,NCI-H322M,0
2733525,444795,HCT-15,0
123608,444795,HOP-62,0
439693,148124,SK-OV-3,0
3657,2662,RPMI-8226,0
5394,5453,NCI-H226,0
4211,249332,SF539,0
135398738,62770,RPMI-8226,0
60749,657237,OVCAR-3,0
60749,5394,MDA-MB-231,0
148124,657237,OVCAR-5,0
5453,126941,SK-MEL-28,0
104842,104741,NCI-H322M,0
3011155,2187,HCC2998,0
5311,60953,SK-MEL-28,0
5311,3902,MDA-MB-231,0
60953,104741,CCRF-CEM,0
60953,2187,MDA-MB-468,0
104741,123596,MOLT-4,0
68740,123596,SK-MEL-5,0
68740,5329102,K-562,0
9941095,123596,RXF393,0
9941095,644241,NCI-H322M,0
406563,426756,NCI-H322M,0
406563,60749,RPMI-8226,0
406563,3902,SW620,0
2478,36314,RXF393,0
5352062,2187,CCRF-CEM,0
3950,4212,MDA-MB-231,0
9444,123596,A498,0
3690,454216,OVCAR-3,0
3690,249332,RXF393,0
2141,20279,HCC2998,0
5394,6252,RXF393,0
2578,454216,HCT-15,0
2578,249332,SF539,0
4114,667490,RPMI-8226,0
5426,657237,HL-60,0
3011155,104741,RPMI-8226,0
3011155,667490,TK10,0
5311,2733525,SF268,0
5311,241902,SF268,0
5311,60749,T47D,0
11683,60198,CAKI-1,0
3062316,644241,HCT-15,0
3062316,644241,MDA-MB-231,0
9941095,3902,K-562,0
406563,9444,SK-MEL-2,0
406563,457193,ACHN,0
406563,249332,SF268,0
5329102,5394,NCI-H322M,0
148121,6252,NCI-H226,0
9444,657237,LOXIMVI,0
9444,644241,MOLT-4,0
443939,3902,CCRF-CEM,0
443939,644241,CCRF-CEM,0
2123,11683,HOP-92,0
123608,444795,HCT-15,0
5284616,20279,SF295,0
4114,148124,U251,0
241902,5284616,COLO-205,0
148124,5394,TK10,0
249332,5790,NCI-H322M,0
3011155,5453,NCI-H322M,0
5311,5394,UACC-62,0
5311,123596,PC-3,0
60198,123631,SR,0
2187,9444,HL-60,0
3062316,5394,HCT-15,0
6442177,657237,RXF393,0
9941095,444795,K-562,0
9444,20279,SF539,0
9444,5453,LOXIMVI,0
9444,644241,SF539,0
20279,3902,HT-29,0
443939,3011155,K-562,0
36314,3902,SK-MEL-5,0
451668,241902,RXF393,0
5284616,3011155,NCI-H522,0
5284616,2187,RPMI-8226,0
426756,5453,KM12,0
163659,9941095,MOLT-4,0
454216,5394,HOP-62,0
454216,3902,MCF7,0
2141,454216,A549,0
2141,457193,U251,0
2141,148124,MCF7,0
3657,249332,RPMI-8226,0
3657,3062316,SK-MEL-2,0
57469,126941,HT-29,0
2578,60749,RPMI-8226,0
4114,36314,RXF393,0
119182,241902,RPMI-8226,0
5426,249332,CAKI-1,0
249332,3902,RXF393,0
3011155,123596,SNB75,0
11683,135413520,NCI-H226,0
9941095,60953,K-562,0
406563,3011155,CAKI-1,0
9444,5790,HL-60,0
36314,60749,OVCAR-5,0
451668,249332,HCC2998,0
2123,71384,NCI-H322M,0
2123,11683,MDA-MB-231,0
2733525,2662,HCT-116,0
5284616,644241,IGROV-1,0
2907,444795,HOP-62,0
5746,148124,OVCAR-3,0
2578,36314,NCI-H226,0
4114,657237,NCI-H226,0
4114,36314,K-562,0
60749,163659,A498,0
249332,126941,IGROV-1,0
3011155,667490,NCI-H23,0
5311,5790,T47D,0
104741,5394,KM12,0
2187,5284616,HCT-15,0
2187,60953,SNB75,0
3062316,644241,NCI-H322M,0
644241,5394,BT-549,0
406563,3902,CCRF-CEM,0
5329102,5394,MDA-MB-231,0
5352062,5394,OVCAR-5,0
5352062,5394,SK-MEL-28,0
148121,457193,786-0,0
9444,457193,SK-MEL-28,0
72466,123596,RPMI-8226,0
36314,60953,Hs-578-T,0
451668,36314,HCC2998,0
2123,443939,HL-60,0
3385,11683,NCI-H322M,0
5284616,2187,HOP-92,0
9887053,454216,HT-29,0
2578,148124,NCI-H226,0
387447,457193,SK-MEL-28,0
387447,148124,OVCAR-5,0
104741,426756,HL-60,0
68740,457193,CCRF-CEM,0
9941095,644241,TK10,0
644241,5394,MDA-MB-231,0
406563,457193,HCC2998,0
406563,119182,SK-MEL-2,0
406563,5311,RXF393,0
406563,6442177,A549,0
5352062,5394,OVCAR-8,0
29327,241902,NCI-H522,0
444795,3902,OVCAR-3,0
439693,148124,U251,0
163659,426756,CAKI-1,0
57469,457193,MCF7,0
4211,6252,RXF393,0
4114,148124,NCI-H322M,0
4114,249332,KM12,0
119182,126941,SW620,0
45055483,5799,NCI-H522,0
60699,126941,OVCAR-3,0
60749,2662,HL-60,0
5426,249332,NCI-H23,0
104842,657237,DU-145,0
104842,148124,OVCAR-5,0
104842,2662,NCI-H322M,0
104842,123596,OVCAR-5,0
387447,20279,IGROV-1,0
60953,2187,ACHN,0
104741,60953,RXF393,0
104741,644241,CCRF-CEM,0
2662,126941,NCI-H522,0
9941095,644241,SF539,0
644241,5394,HCC2998,0
406563,457193,OVCAR-3,0
406563,249332,SW620,0
406563,9941095,K-562,0
5329102,5453,NCI-H322M,0
5329102,3011155,NCI-H226,0
5352062,457193,UACC-62,0
5352062,5394,RXF393,0
5352062,60953,CCRF-CEM,0
3950,216326,MOLT-4,0
9444,657237,KM12,0
9444,2733525,A498,0
9444,6252,T47D,0
20279,126941,M14,0
3690,5790,A498,0
3690,60749,RXF393,0
36314,3011155,MDA-MB-468,0
2907,148124,RXF393,0
5746,657237,RXF393,0
2141,2733525,HCC2998,0
5394,2733525,T47D,0
57469,20279,UACC-62,0
57469,454216,UACC-62,0
4211,644241,RPMI-8226,0
4114,148124,ACHN,0
119182,426756,NCI-H322M,0
60749,644241,MDA-MB-231,0
148124,5394,SK-MEL-5,0
5426,104842,RXF393,0
104842,426756,OVCAR-5,0
387447,148124,RPMI-8226,0
3011155,644241,NCI-H522,0
5311,2662,NCI-H322M,0
60953,426756,786-0,0
60953,3657,BT-549,0
104741,36314,CCRF-CEM,0
6442177,123596,HCC2998,0
126941,6442177,RPMI-8226,0
123596,3902,MCF7,0
9941095,3011155,T47D,0
644241,5394,RXF393,0
644241,2187,SNB75,0
406563,9444,CCRF-CEM,0
406563,457193,SF268,0
406563,3011155,MCF7,0
406563,123596,RPMI-8226,0
406563,9941095,HCC2998,0
5329102,5394,IGROV-1,0
9703,444795,RXF393,0
9444,2187,SK-MEL-28,0
3690,5394,RXF393,0
36314,657237,OVCAR-3,0
36314,60953,UACC-62,0
451668,457193,NCI-H226,0
135401907,657237,HOP-92,0
36462,135413520,TK10,0
5790,5453,EKVX,0
5790,2662,NCI-H226,0
5790,126941,NCI-H226,0
4114,36314,NCI-H522,0
4114,457193,SW620,0
5426,457193,RPMI-8226,0
249332,3902,MDA-MB-231,0
5311,2187,OVCAR-5,0
5311,644241,TK10,0
60953,104741,Hs-578-T,0
11683,216326,MDA-MB-231,0
104741,5394,MOLT-4,0
2187,249332,HCT-15,0
2187,60953,SW620,0
6442177,3011155,LOXIMVI,0
9941095,5352062,UACC-257,0
406563,5284616,CAKI-1,0
406563,644241,CCRF-CEM,0
148121,20279,NCI-H226,0
9444,657237,SF539,0
443939,644241,K-562,0
36314,119182,RXF393,0
5284616,3902,NCI-H522,0
2907,3657,HCT-15,0
5394,3902,KM12,0
57469,163659,SK-MEL-5,0
2578,119182,RPMI-8226,0
4114,20279,RPMI-8226,0
60699,148124,OVCAR-5,0
148124,3902,OVCAR-8,0
104842,36314,RXF393,0
104842,5284616,NCI-H322M,0
249332,6252,NCI-H322M,0
387447,9444,HCT-116,0
3011155,444795,BT-549,0
60953,657237,HCC2998,0
11683,216326,HOP-92,0
2187,36314,HL-60,0
406563,426756,HCC2998,0
406563,123596,HCC2998,0
5329102,2733525,SK-MEL-28,0
2723601,62770,NCI-H322M,0
5352062,5453,NCI-H322M,0
9703,657237,UACC-257,0
9703,5799,LOXIMVI,0
29327,20279,EKVX,0
29327,4211,OVCAR-3,0
29327,5453,RXF393,0
9444,36314,A498,0
444795,2662,LOXIMVI,0
443939,5329102,T47D,0
77082,5329102,SK-MEL-5,0
6239,454216,COLO-205,0
123608,2733525,SF268,0
123608,5799,SNB75,0
5746,444795,SR,0
2141,60749,SF295,0
2141,60749,UACC-62,0
3657,2662,HOP-62,0
3657,123596,HOP-62,0
5394,3902,MCF7,0
57469,119182,HCC2998,0
57469,148124,KM12,0
4211,249332,HOP-62,0
4114,148124,SW620,0
119182,444795,U251,0
119182,3011155,OVCAR-3,0
119182,126941,NCI-H522,0
148124,644241,TK10,0
104842,5394,DU-145,0
387447,20279,A549,0
3011155,2187,K-562,0
3011155,2187,NCI-H23,0
3011155,123596,BT-549,0
135413520,216326,SR,0
11683,60198,MDA-MB-231,0
2662,126941,MDA-MB-231,0
6442177,644241,Hs-578-T,0
9941095,426756,RXF393,0
9941095,6252,SF539,0
644241,2733525,786-0,0
5352062,454216,HCC2998,0
9444,5790,NCI-H322M,0
9444,457193,A498,0
3690,249332,U251,0
444795,5790,SF268,0
36314,5284616,HT-29,0
36314,119182,UACC-62,0
2733525,3902,NCI-H226,0
123608,5799,SN12C,0
426756,20279,KM12,0
5746,9444,CAKI-1,0
2141,454216,OVCAR-3,0
3657,2662,CCRF-CEM,0
2578,241902,MOLT-4,0
2578,60749,HCC2998,0
4114,20279,MOLT-4,0
148124,3902,MDA-MB-231,0
6252,3902,NCI-H226,0
5453,126941,MDA-MB-231,0
387447,9444,OVCAR-5,0
3011155,644241,HCT-116,0
3011155,644241,SK-OV-3,0
2187,457193,SR,0
2662,3902,HCT-15,0
68740,123596,RPMI-8226,0
6442177,60749,NCI-H322M,0
148121,6252,SNB75,0
5799,2662,SK-MEL-2,0
9444,2733525,KM12,0
9444,60749,CCRF-CEM,0
9444,123596,TK10,0
20279,5453,NCI-H226,0
657237,126941,NCI-H226,0
36314,3011155,SK-MEL-28,0
439693,454216,IGROV-1,0
5284616,77082,CCRF-CEM,0
5284616,5394,Hs-578-T,0
5284616,60953,RPMI-8226,0
2907,454216,DU-145,0
2907,454216,U031,0
2708,11683,SK-MEL-5,0
4211,2662,SR,0
2578,657237,RPMI-8226,0
4114,36314,HT-29,0
5453,3902,HT-29,0
5426,249332,MOLT-4,0
104842,5790,T47D,0
3011155,104741,K-562,0
5311,426756,T47D,0
60953,454216,SN12C,0
60953,3011155,K-562,0
11683,60198,RPMI-8226,0
104741,6442177,SR,0
3062316,5284616,NCI-H322M,0
6442177,657237,SK-MEL-28,0
5329102,5453,OVCAR-3,0
5352062,2662,HL-60,0
9703,20279,EKVX,0
3950,4212,A498,0
3950,4212,SF268,0
9444,5453,KM12,0
20279,126941,SK-MEL-28,0
3690,5935,OVCAR-3,0
36314,119182,Hs-578-T,0
36314,3011155,HCC2998,0
451668,126941,OVCAR-3,0
135401907,5394,HCT-15,0
135401907,119182,MOLT-4,0
123608,2733525,HCT-15,0
439693,148124,SF268,0
57469,454216,K-562,0
4114,148124,KM12,0
4114,5935,RXF393,0
119182,104741,CCRF-CEM,0
60699,457193,NCI-H226,0
5453,3902,CCRF-CEM,0
387447,657237,A498,0
5311,3902,T47D,0
104741,644241,RXF393,0
2187,3902,HCT-15,0
6442177,5394,IGROV-1,0
9941095,644241,T47D,0
644241,6252,HL-60,0
644241,3902,NCI-H522,0
644241,2662,K-562,0
406563,9444,K-562,0
5329102,3902,T47D,0
148121,426756,T47D,0
148121,6252,786-0,0
148121,6252,OVCAR-8,0
148121,9941095,SNB75,0
9444,104741,OVCAR-5,0
9444,123596,OVCAR-8,0
3690,119182,OVCAR-3,0
72466,5311,RPMI-8226,0
451668,126941,OVCAR-8,0
2733525,657237,NCI-H23,0
5284616,2187,NCI-H522,0
454216,36314,SF295,0
4842,3657,RXF393,0
5746,667490,CAKI-1,0
2141,60749,LOXIMVI,0
3657,5453,HOP-62,0
135398738,5799,A498,0
241902,5790,NCI-H322M,0
241902,5790,SR,0
119182,3902,U251,0
119182,126941,CCRF-CEM,0
119182,123596,SK-OV-3,0
60699,5935,OVCAR-3,0
6252,126941,SK-MEL-28,0
104842,644241,MDA-MB-231,0
3011155,667490,K-562,0
60953,3902,MDA-MB-231,0
104741,5394,RPMI-8226,0
68740,5394,OVCAR-3,0
68740,60953,SK-MEL-2,0
123596,657237,KM12,0
406563,3902,SR,0
406563,6442177,EKVX,0
5352062,2733525,NCI-H322M,0
5352062,457193,T47D,0
5352062,60953,NCI-H322M,0
5352062,3902,SK-MEL-28,0
3950,4212,HOP-92,0
3950,4212,NCI-H226,0
3950,4212,UACC-62,0
3950,135413520,TK10,0
29327,5284616,HCC2998,0
29327,5394,EKVX,0
460612,452548,NCI-H322M,0
9444,123596,KM12,0
36314,3011155,IGROV-1,0
451668,241902,HCC2998,0
135401907,9444,HOP-92,0
135401907,36314,M14,0
135401907,249332,HOP-92,0
123608,5453,RXF393,0
123608,5799,SK-MEL-5,0
454216,2662,CAKI-1,0
4842,454216,A549,0
4842,126941,HOP-92,0
5746,126941,KM12,0
5790,126941,KM12,0
5394,2662,SR,0
4211,9444,LOXIMVI,0
4211,5329102,SN12C,0
135398738,11683,NCI-H226,0
4114,20279,SF539,0
4114,36314,OVCAR-5,0
4114,126941,EKVX,0
119182,3902,DU-145,0
60699,20279,K-562,0
60749,2187,SK-OV-3,0
60749,123596,SF295,0
60749,667490,RPMI-8226,0
148124,3902,SK-MEL-5,0
5426,5284616,HCC2998,0
5426,5394,OVCAR-3,0
387447,148124,HCT-15,0
3011155,5790,HL-60,0
5311,644241,PC-3,0
60953,3011155,BT-549,0
60953,2187,NCI-H322M,0
60953,2662,DU-145,0
11683,452548,CAKI-1,0
104741,5394,CCRF-CEM,0
2187,20279,NCI-H226,0
68740,36314,MDA-MB-468,0
3062316,3011155,LOXIMVI,0
406563,119182,RPMI-8226,0
406563,6442177,RPMI-8226,0
2478,5799,A498,0
5329102,426756,NCI-H322M,0
5352062,644241,SK-MEL-5,0
9703,5935,OVCAR-3,0
9444,60953,MOLT-4,0
3690,36314,RPMI-8226,0
3690,457193,RPMI-8226,0
77082,20279,HCT-116,0
77082,3902,MOLT-4,0
6239,20279,M14,0
123608,36314,HT-29,0
123608,148124,T47D,0
3385,5799,CAKI-1,0
4842,9444,CAKI-1,0
2708,45055483,NCI-H522,0
6194,135413520,LOXIMVI,0
4211,657237,HL-60,0
4211,5453,RXF393,0
4211,3902,SR,0
4211,644241,SN12C,0
4114,148124,M14,0
241902,457193,TK10,0
119182,60953,CCRF-CEM,0
148124,5394,UACC-62,0
5453,457193,NCI-H522,0
5426,6252,RXF393,0
5426,249332,DU-145,0
104842,3011155,RXF393,0
249332,3902,MCF7,0
5311,457193,SK-MEL-28,0
5311,3902,NCI-H322M,0
5311,123596,HCT-116,0
11683,71384,HL-60,0
2187,644241,SN12C,0
3062316,3902,SF539,0
3062316,644241,T47D,0
6442177,20279,NCI-H322M,0
6442177,20279,RXF393,0
644241,241902,K-562,0
644241,3902,KM12,0
406563,2733525,SW620,0
406563,457193,U251,0
406563,5329102,CAKI-1,0
2478,36314,HCT-116,0
3950,4212,CCRF-CEM,0
460612,11683,HL-60,0
5799,9941095,RPMI-8226,0
9444,36314,KM12,0
9444,2733525,K-562,0
9444,60953,MDA-MB-231,0
9444,123596,UACC-62,0
3690,5799,SF539,0
657237,126941,RXF393,0
77082,20279,T47D,0
135401907,241902,HOP-92,0
71384,4212,OVCAR-3,0
439693,454216,OVCAR-3,0
5284616,126941,EKVX,0
454216,5394,UACC-62,0
5746,36314,NCI-H522,0
5746,36314,U251,0
5394,20279,HOP-62,0
5394,249332,KM12,0
135398738,452548,NCI-H322M,0
135398738,45055483,NCI-H322M,0
4114,457193,NCI-H23,0
4114,3657,HOP-92,0
4114,148124,A498,0
4114,148124,CAKI-1,0
119182,123596,HOP-92,0
60749,3657,NCI-H322M,0
60749,2187,HOP-92,0
60749,644241,IGROV-1,0
148124,3011155,SF268,0
148124,3902,OVCAR-4,0
5426,249332,OVCAR-4,0
387447,657237,K-562,0
60953,123596,SNB75,0
2187,5394,HL-60,0
9941095,20279,SK-MEL-28,0
644241,123596,ACHN,0
644241,123596,CCRF-CEM,0
406563,3902,HCC2998,0
406563,5352062,SK-MEL-2,0
5329102,9941095,MDA-MB-231,0
2723601,3385,EKVX,0
5352062,3902,HT-29,0
9703,126941,CAKI-1,0
29327,657237,OVCAR-3,0
9444,3011155,UACC-62,0
443939,3062316,RPMI-8226,0
36314,426756,T47D,0
2733525,444795,HCT-116,0
123608,5394,CAKI-1,0
123608,241902,RXF393,0
123608,5799,HCC2998,0
123608,5799,HOP-92,0
5284616,3902,MDA-MB-231,0
454216,426756,NCI-H322M,0
454216,119182,NCI-H226,0
4842,36314,CAKI-1,0
4842,36314,SNB75,0
5746,454216,DU-145,0
2141,126941,U251,0
